customerKey,sex,age,educationLevel
2cb2ef0003,Female,21,College
2caaef5834,Female,29,"High school"
2cb3121463,Female,48,College
2ca8368c99,Male,39,"High school"
2ca4a6c065,Male,68,"High school"
2cac376446,Female,60,"High school"
2caa663249,Male,27,College
2ca35efa30,Female,41,Basic
2ca7766679,Male,36,"High school"
2cb1d1ba02,Male,52,College
2ca723be28,Female,30,"High school"
2caf2aa000,Male,78,"High school"
2cacdd9024,Male,67,"High school"
2ca787d247,Female,67,College
2ca5f1d852,Female,81,"High school"
2ca80a2c51,Male,44,"College advanced"
2ca4d6fe69,Male,60,"High school"
2cb0b04636,Female,33,"High school"
2cb2bd1e64,Female,21,Basic
2caf258203,Female,20,"High school"
2ca4922078,Female,23,Basic
2ca7e10047,Male,38,"High school"
2ca2a38437,Male,19,"High school"
2cad45be08,Female,60,College
2ca5641659,Female,31,Basic
2cae9d6030,Female,70,College
2cb301c036,Female,38,"High school"
2ca67b9e05,Female,21,"High school"
2cb04f3413,Male,62,"High school"
2caa709658,Female,68,"College advanced"
2cb2db0079,Female,73,"College advanced"
2cb03bc061,Female,60,College
2cacc59e18,Female,67,College
2ca4c92a70,Male,69,"High school"
2cade27681,Female,63,"High school"
2ca81ddc10,Female,44,"High school"
2ca4640872,Female,18,Basic
2ca4d46089,Male,56,College
2cb28bf075,Female,66,Basic
2cab70b855,Male,83,"High school"
2cab990833,Male,37,"High school"
2ca8525271,Female,64,"High school"
2ca3575283,Female,64,College
2cb200cc27,Male,55,"High school"
2ca60ff625,Female,50,"College advanced"
2ca8d59280,Male,40,"High school"
2cac5abe44,Female,51,Basic
2cb21b8490,Male,77,"High school"
2ca49e3294,Male,82,"High school"
2cb1390835,Male,23,"High school"
2caeb6f616,Male,73,College
2caf096c30,Female,70,"College advanced"
2ca651b427,Male,26,"High school"
2ca21c1604,Male,75,College
2ca8d93431,Female,26,Basic
2caff23206,Male,42,"High school"
2caec10014,Male,20,College
2ca89d2097,Female,78,"High school"
2cb16f4a76,Male,49,"High school"
2ca9847460,Female,58,"High school"
2ca7996659,Female,54,"College advanced"
2ca7c0c689,Female,50,"College advanced"
2cae9e3254,Female,25,College
2cacba7240,Female,58,College
2ca87d9a40,Female,59,Basic
2cabc38816,Male,23,College
2cafdc2091,Male,18,"High school"
2cb08cba81,Male,67,College
2ca918ae36,Male,34,"College advanced"
2caed8f240,Female,53,"High school"
2ca2b82e19,Male,42,"High school"
2ca4ff9e94,Male,42,"College advanced"
2caa4b5294,Female,65,"College advanced"
2cb153ca18,Female,80,College
2ca5534a89,Female,28,College
2ca3582477,Male,31,College
2ca6849a91,Male,33,Basic
2ca9b79682,Female,35,College
2ca5a02024,Female,77,"High school"
2ca8106248,Male,58,College
2cafc44c53,Female,57,College
2ca56ce082,Female,45,Basic
2ca53a9a77,Female,50,College
2ca8d2f408,Male,59,"High school"
2ca98e2491,Female,46,Basic
2ca2fc1c38,Female,65,"High school"
2ca8cd0440,Male,20,"High school"
2cb0baf039,Male,22,"High school"
2ca50b2451,Female,53,"High school"
2cb334ce50,Female,52,"College advanced"
2cafcc1214,Male,45,"College advanced"
2ca5ee5466,Male,39,College
2cb230d890,Female,41,"College advanced"
2cb0cb8a06,Female,36,"High school"
2cb317dc71,Male,58,"High school"
2cb198d053,Female,30,"High school"
2cab2f8651,Female,28,College
2caa456c19,Female,53,Basic
2cb0638460,Male,37,College
2caf4c7481,Male,32,"High school"
2ca7051e57,Female,26,Basic
2ca25e1089,Female,63,College
2ca6624e46,Male,24,"High school"
2cb2608021,Male,50,"High school"
2ca49b8a08,Male,34,"High school"
2cb11f0419,Male,63,"High school"
2ca21cf224,Female,73,"College advanced"
2cb341d019,Female,21,Basic
2ca6d28860,Male,33,"High school"
2cb2eb4070,Male,51,Basic
2cac526c92,Male,20,"High school"
2caf205096,Male,18,"High school"
2ca9cc7274,Male,24,College
2cb0687001,Male,25,"High school"
2ca8eef669,Male,74,"High school"
2caced8042,Female,56,"High school"
2caee9dc68,Female,51,"High school"
2ca4493238,Female,18,"College advanced"
2ca6eb1034,Female,57,"High school"
2ca4a18491,Female,57,College
2ca5bb6443,Female,73,Basic
2cadd3c683,Female,37,College
2cb1245e01,Female,58,"High school"
2ca5256414,Male,80,Basic
2ca83d5811,Male,66,"High school"
2cb0c09001,Male,50,College
2cac4e0c69,Female,42,"High school"
2ca7fa1400,Female,64,"College advanced"
2ca7cc4c88,Male,58,College
2ca493ec93,Female,42,College
2cb2350680,Male,60,"High school"
2ca586a828,Female,40,"High school"
2cadb08a65,Female,39,College
2cb2e46a12,Female,35,"High school"
2ca20f1e12,Female,73,College
2caec2b858,Male,25,"High school"
2ca825de21,Female,40,"High school"
2cabf27c40,Male,74,"High school"
2ca236ec09,Male,76,"College advanced"
2cb141b414,Female,64,"High school"
2ca6d7d837,Male,62,"High school"
2ca6597025,Male,56,College
2ca27cba45,Female,49,College
2cb1d97658,Female,42,Basic
2cb0c80606,Male,50,"High school"
2ca6ad8006,Male,43,Basic
2cadfa3635,Female,51,"High school"
2cb2801005,Male,70,"High school"
2cb25b6c89,Male,37,College
2ca21a5e46,Male,55,"High school"
2ca83ace14,Female,71,"High school"
2cb3274a64,Female,20,"High school"
2ca9092245,Male,19,"High school"
2ca9065c09,Female,65,"High school"
2ca7539806,Female,47,"High school"
2cae865485,Female,28,"High school"
2ca84c4e05,Female,56,College
2ca77d7890,Female,29,College
2caa193e92,Female,47,"High school"
2ca3c4b287,Male,79,"High school"
2cad07de83,Female,47,College
2caf98f028,Male,36,"High school"
2cab0c5437,Male,45,"High school"
2ca60f1a47,Female,35,"High school"
2cb2aa7201,Male,66,"High school"
2ca4241660,Male,51,"High school"
2cb0537681,Female,29,College
2ca9fb6649,Male,70,College
2ca7e6fa74,Female,33,College
2caad04011,Male,41,College
2cb0127637,Male,31,"High school"
2ca3e20853,Male,44,"College advanced"
2ca436cc60,Male,54,College
2ca681f249,Male,36,Basic
2caa579697,Female,30,College
2cab10c851,Male,53,"High school"
2ca42ea225,Male,42,"High school"
2ca9f9a437,Male,66,"High school"
2caa118228,Male,49,Basic
2ca58e8c20,Female,50,College
2ca56b1454,Female,68,"High school"
2cb1963257,Male,28,"High school"
2ca8779676,Male,79,"High school"
2caa4a8023,Male,21,"High school"
2ca61c3062,Male,52,College
2cac8b1a78,Female,45,"High school"
2cb0191089,Male,40,Basic
2cb0501087,Male,23,"High school"
2ca8e2e432,Male,31,"High school"
2cae978e98,Female,69,College
2ca714c812,Male,52,Basic
2ca2137e80,Male,37,College
2ca7a32080,Male,23,"High school"
2cacf27667,Female,69,"High school"
2ca361c041,Female,37,Basic
2cae932e51,Female,65,"High school"
2cae580a97,Female,50,"High school"
2cac2fb251,Female,23,"High school"
2caa887433,Female,18,"High school"
2ca4d2b220,Male,23,"College advanced"
2ca77f4e30,Female,44,Basic
2cb2c49452,Female,84,College
2cad70de39,Male,51,"College advanced"
2cab81ca03,Female,69,Basic
2cb0e4b227,Female,43,"High school"
2ca7e47064,Male,33,"High school"
2cac5c6c15,Male,58,"High school"
2cab5c2c47,Female,38,"College advanced"
2cab69ba35,Male,19,Basic
2cafe58014,Female,35,"High school"
2caaa32c01,Male,48,"High school"
2caa344687,Male,36,"College advanced"
2ca3f91413,Male,44,"High school"
2ca7703a23,Female,61,College
2cb1159a79,Male,48,College
2ca8819600,Female,73,College
2ca3b3c850,Male,33,"High school"
2cb07cac26,Female,56,"High school"
2caea94a38,Male,25,"College advanced"
2cb2207081,Female,50,College
2cb06c9457,Male,66,College
2cadd2ea98,Male,25,"High school"
2ca3b80a27,Male,46,"High school"
2ca8e20870,Male,45,"High school"
2cb1a4d831,Male,54,"High school"
2ca445b881,Female,25,"High school"
2caaad6876,Male,70,"High school"
2cab1a1420,Female,73,College
2cac79c213,Female,51,"High school"
2caa30e073,Male,37,"High school"
2cb0436804,Female,25,Basic
2ca230ca60,Male,42,"High school"
2cae804613,Male,37,Basic
2ca8279695,Male,43,"High school"
2ca7195a97,Male,42,"High school"
2caf747e13,Female,27,College
2ca3414007,Female,54,"High school"
2ca863c845,Female,77,"High school"
2cace1b460,Female,26,College
2ca5168c50,Female,26,"High school"
2ca5ab6a73,Male,30,College
2ca9fd2853,Male,18,"High school"
2cacf0d218,Female,27,"High school"
2cb16aea50,Female,68,"High school"
2ca28ba697,Female,57,Basic
2ca69fb671,Male,42,College
2ca452d849,Male,51,College
2ca3c07a58,Male,31,"College advanced"
2ca6b56e76,Female,35,College
2cab371070,Female,44,College
2ca6ee7642,Male,69,Basic
2cab3d0a76,Male,59,"High school"
2ca7122031,Male,36,"College advanced"
2ca5d78e84,Female,30,College
2ca38aec65,Male,64,College
2ca961f664,Female,74,"High school"
2cad81b460,Male,57,Basic
2ca3349883,Male,45,College
2cac411465,Female,52,"High school"
2ca28fe843,Male,34,College
2ca60c4a54,Female,62,College
2cab9c6426,Male,56,"High school"
2cafd7fc14,Female,78,College
2cb2b11634,Male,40,"High school"
2ca78aa247,Female,31,College
2cb1b51859,Male,47,Basic
2ca5c94c58,Female,69,College
2caaa5ac10,Female,20,Basic
2caf4f2629,Female,56,"High school"
2cae9a0e36,Male,68,"High school"
2cac1f0401,Male,34,Basic
2cb2558601,Female,46,College
2ca33a7e43,Male,23,"High school"
2cb2cda406,Female,58,"High school"
2ca633fa13,Female,68,"High school"
2ca4b11a13,Female,22,College
2caef68e52,Female,51,Basic
2ca940cc16,Male,80,College
2ca371f695,Female,51,"High school"
2ca9c59212,Male,54,Basic
2ca4fcf604,Female,34,College
2ca3d34e07,Female,65,Basic
2ca5c5c895,Male,33,College
2ca2520892,Male,44,"High school"
2ca2b16214,Male,37,College
2ca40bd427,Female,43,"High school"
2cb2115c26,Female,34,"High school"
2ca4c5a640,Female,55,"College advanced"
2ca4903652,Female,42,"High school"
2cb0d16695,Female,28,College
2caf078c96,Female,28,College
2cadb23828,Female,37,"High school"
2cb0961022,Male,46,College
2caca56475,Female,83,College
2cb0ce0021,Female,60,"High school"
2cafa3f466,Male,70,Basic
2cb338f275,Male,78,"High school"
2ca5cb0485,Female,41,College
2caf1d0828,Female,69,"High school"
2cacd53490,Female,48,"High school"
2cb0939007,Female,54,"High school"
2ca4deba45,Male,62,"College advanced"
2ca411d861,Female,75,Basic
2cb2fe6e87,Male,48,"High school"
2cb1ca4e92,Female,38,"High school"
2ca832fe94,Female,57,College
2ca611ae97,Female,20,"High school"
2cacd19c79,Male,30,"High school"
2ca8313221,Male,47,College
2cab6e2e65,Female,56,"High school"
2ca54a0810,Male,70,"College advanced"
2caa0c5a23,Male,22,"High school"
2caf684e94,Male,46,"High school"
2ca8981630,Male,61,"College advanced"
2cae0dbe04,Female,51,"High school"
2ca592ec64,Female,21,"High school"
2cb2937a05,Female,58,Basic
2cab1cd086,Female,45,"High school"
2cabfba052,Female,72,"College advanced"
2cb19c5460,Male,59,"High school"
2cafeb8426,Male,33,College
2cacef2e62,Female,18,College
2ca51a1004,Male,71,"High school"
2ca57a1432,Male,26,Basic
2ca607ea60,Female,33,College
2ca99c2a16,Female,67,"High school"
2caf9ecc65,Male,54,"High school"
2cadc70a93,Male,59,"High school"
2cb030e428,Male,55,"High school"
2ca2fb4080,Female,62,"High school"
2cad8be667,Female,82,College
2ca28f0c73,Female,55,"College advanced"
2caa09bc92,Female,31,"High school"
2caff8ea93,Male,39,College
2caf913431,Female,23,College
2cb05a2498,Female,57,"High school"
2cb1051e47,Female,54,College
2cafb4de96,Female,49,"High school"
2ca5403a70,Male,42,"High school"
2cadcf9837,Female,28,Basic
2ca7060e59,Female,75,"High school"
2cadcb4292,Female,37,College
2ca6935e07,Male,58,College
2ca9e7ac20,Female,42,College
2ca65b1e52,Female,29,"High school"
2cad897a75,Female,69,"High school"
2ca6fd3a02,Female,22,College
2ca4d99216,Male,60,"High school"
2ca9268c47,Female,30,College
2ca7fbc284,Male,29,College
2caf2c4409,Female,47,"High school"
2cae3fbe19,Female,60,"High school"
2ca88cf445,Male,36,"College advanced"
2caaac8c89,Female,63,College
2ca514ca93,Female,77,"High school"
2ca3878612,Female,26,College
2caafc1e24,Female,53,College
2ca6405243,Female,30,"College advanced"
2cb2190483,Male,72,"College advanced"
2ca6317006,Male,46,"High school"
2ca3457867,Male,67,"College advanced"
2cac464671,Male,49,"High school"
2ca95cba08,Female,40,"High school"
2ca3ce1213,Male,33,Basic
2cb3367248,Female,49,College
2cac1e1e53,Male,60,College
2ca7d2b498,Female,64,"High school"
2cb19fb005,Female,26,"High school"
2ca5609c36,Female,79,College
2ca7c5d006,Male,58,Basic
2caf65ba57,Female,42,"High school"
2ca8a6c600,Male,35,"College advanced"
2ca4a94a60,Male,43,"High school"
2cb23b0036,Female,29,"High school"
2cb2343483,Female,47,College
2cad524839,Female,20,"High school"
2cb21c5697,Female,19,"High school"
2ca47eca98,Male,63,"College advanced"
2ca64f0c94,Female,67,"High school"
2ca8f7b685,Male,63,College
2caf55de97,Female,54,"High school"
2ca5794234,Female,56,"High school"
2caef9ea52,Male,57,"High school"
2ca76e8290,Female,78,"College advanced"
2ca620c295,Female,49,"College advanced"
2ca795ce83,Male,66,College
2cb2a98c29,Male,27,College
2cab006a79,Female,27,College
2cafedfa24,Male,54,College
2ca82f8408,Male,29,College
2ca3b72e56,Female,73,"High school"
2cab52c237,Male,63,"High school"
2ca8cc2809,Female,41,"College advanced"
2ca75da267,Female,35,College
2ca2549c07,Male,42,"High school"
2caf1a5663,Male,44,"High school"
2cae23f812,Female,57,"High school"
2ca4e07241,Male,22,Basic
2cadb4e000,Male,53,"High school"
2cb090fc49,Male,42,College
2ca9ad6485,Male,65,Basic
2ca5bf0624,Female,59,"High school"
2ca4af3a16,Female,41,"High school"
2caf2ec437,Female,32,"High school"
2ca9c82645,Female,47,"High school"
2caf528278,Female,29,College
2caceaec00,Female,22,"High school"
2ca3819667,Female,37,"High school"
2caf12e061,Female,50,"High school"
2ca6588a32,Female,53,"High school"
2cae1b6a37,Male,49,College
2ca8c52002,Male,54,"High school"
2ca40cb086,Female,45,Basic
2cb1796871,Female,44,"High school"
2ca5b56003,Female,27,College
2ca8e05028,Female,18,College
2cb10d1658,Male,66,College
2cb0595240,Male,27,"High school"
2cb229da13,Female,53,"High school"
2cab0e1665,Female,59,"High school"
2caf39fa79,Male,28,Basic
2ca31dc814,Male,69,"High school"
2ca7bfea14,Male,76,College
2ca5778a86,Female,67,"High school"
2cad748064,Male,25,"College advanced"
2caa516023,Female,44,College
2caaf02a11,Female,65,"High school"
2cae300069,Male,67,"High school"
2cab8d0a74,Male,45,"College advanced"
2caedc4431,Female,54,College
2ca650d867,Male,55,Basic
2cb286b480,Male,56,"High school"
2ca8897060,Male,46,"High school"
2cab6fe609,Male,48,Basic
2cb15d6643,Female,21,College
2cb0e39a13,Female,26,College
2ca2ebc843,Female,45,"High school"
2ca834b636,Female,59,"High school"
2cb2a02c00,Male,45,"High school"
2ca30c1699,Female,47,"College advanced"
2ca3660219,Male,59,College
2cadb15c90,Female,56,"High school"
2cb2615235,Male,51,"High school"
2ca2795446,Male,18,"High school"
2ca3bd1433,Male,58,"High school"
2cb2f18053,Female,31,"High school"
2ca2c88c20,Female,81,College
2cb25c3e41,Male,31,"High school"
2cad9a5089,Male,38,College
2cb21d2871,Female,25,College
2ca4e69424,Male,35,"High school"
2caac03276,Female,35,"High school"
2cadc8b898,Male,25,Basic
2cac818893,Female,61,"High school"
2cafbc9044,Male,29,"High school"
2cb1331876,Female,44,College
2cb0a02e07,Female,69,College
2ca4913018,Male,27,"High school"
2cb2fbbc24,Male,36,Basic
2ca6617225,Male,45,"High school"
2cad533870,Male,34,College
2cab245a90,Female,41,"High school"
2ca296b494,Female,41,Basic
2ca229ea91,Female,18,"College advanced"
2ca5264049,Male,62,"High school"
2cadecc630,Female,55,"High school"
2cb1ffe610,Female,25,"College advanced"
2ca494be59,Male,73,"High school"
2ca3a11281,Female,55,College
2cb20d3886,Male,41,"High school"
2ca3d89e38,Female,38,"High school"
2cabd65290,Female,43,"High school"
2cb2460408,Female,43,College
2ca8b58050,Female,29,College
2ca8eba427,Male,41,College
2ca49c8470,Female,68,"College advanced"
2ca67c7a25,Male,35,"High school"
2ca796b456,Male,63,College
2caeae5e68,Male,54,College
2cac295e13,Female,40,College
2ca9b35e64,Male,45,"High school"
2caa42d887,Female,68,"High school"
2ca869d627,Female,30,"High school"
2cb060c853,Female,54,"High school"
2cb0888258,Female,49,"High school"
2ca417d287,Male,33,Basic
2ca7301631,Male,33,"High school"
2cafeecc86,Female,58,"High school"
2ca5bd1223,Male,43,Basic
2ca4bcf016,Female,33,College
2ca5786660,Female,45,"High school"
2cae94fa51,Female,39,College
2ca5af0221,Male,37,"High school"
2cb1dcc861,Female,61,"College advanced"
2cb06bb846,Male,59,Basic
2cb0386451,Female,21,"College advanced"
2ca2c61685,Male,34,"High school"
2ca3cd3625,Female,41,"High school"
2cac8eb274,Male,28,Basic
2cafd4a055,Female,72,"High school"
2ca690b625,Female,46,"High school"
2ca89fe674,Female,68,"High school"
2ca930f087,Male,77,"College advanced"
2ca7854813,Female,55,"College advanced"
2cae640884,Male,57,"High school"
2cae1c5055,Male,32,"High school"
2ca84b7298,Female,27,"High school"
2cabb94233,Male,47,"High school"
2ca6943a14,Female,23,"High school"
2caae7c426,Female,31,"High school"
2cac959256,Male,52,"High school"
2caeb62e28,Female,49,"High school"
2cae20a631,Female,68,"High school"
2ca2609a86,Male,32,Basic
2ca46e4e26,Female,18,College
2ca3e9a624,Female,34,"High school"
2cab9f0266,Male,35,Basic
2ca9a49a61,Male,49,"High school"
2cb1e0f676,Male,64,College
2ca6c8e252,Male,54,"High school"
2cb2158025,Male,24,"High school"
2cb2d1c884,Male,44,"High school"
2ca2684299,Male,19,"College advanced"
2cae111063,Male,59,"High school"
2cb2faea92,Female,25,Basic
2ca6ebe293,Female,32,"High school"
2cae02c403,Male,57,"College advanced"
2cab3c2e98,Female,59,"High school"
2cb166c682,Female,56,"High school"
2ca26f0486,Male,22,College
2ca31e9a81,Female,27,"High school"
2cb025ea02,Male,70,College
2ca7c97253,Female,56,"College advanced"
2cb22caa95,Female,52,Basic
2cb2f41e95,Female,41,"High school"
2ca75b5e27,Male,76,Basic
2ca65ea215,Male,51,Basic
2cb0645639,Female,66,"High school"
2cb1f14028,Female,54,"High school"
2ca6146040,Female,59,"High school"
2ca7f93862,Male,45,College
2cae8c3a25,Male,80,College
2ca2735039,Female,36,"High school"
2ca5d42854,Female,40,College
2ca765ae56,Male,43,"High school"
2ca7774287,Female,21,Basic
2cb101a457,Female,59,"High school"
2ca67e3262,Male,63,College
2ca4755698,Male,23,"High school"
2ca72a1280,Male,45,College
2caf5e2656,Male,55,"High school"
2ca9d4e248,Male,53,"High school"
2cb2a51816,Female,73,College
2ca7e54235,Male,53,Basic
2cafe4ae91,Female,54,"High school"
2cacde6267,Female,22,"High school"
2cb3112435,Female,42,Basic
2cae482415,Male,35,"High school"
2cb2df6031,Male,65,"High school"
2ca9fed698,Female,51,"High school"
2ca4153e62,Male,67,"High school"
2ca8b02633,Male,42,College
2caaccda70,Female,52,"High school"
2cb04e4e66,Male,20,"High school"
2ca27d9683,Female,39,"High school"
2ca443ec13,Female,36,"College advanced"
2cb12d2870,Male,65,"High school"
2ca3305649,Male,38,"High school"
2ca537de22,Male,68,"High school"
2caa0f0c22,Female,21,"High school"
2caa5e9e99,Male,62,College
2ca43cda91,Female,25,"College advanced"
2cb055ec74,Female,65,"High school"
2ca6294671,Female,62,College
2cb33e7e90,Female,49,Basic
2cabd39683,Female,64,"High school"
2ca21b3a82,Male,35,College
2ca4379e45,Female,60,"High school"
2cadc56652,Female,48,College
2ca9b0de37,Male,21,"College advanced"
2ca34b6850,Female,48,"High school"
2ca3112069,Male,60,College
2cad633c49,Female,56,College
2ca788cc07,Male,84,"High school"
2ca782be51,Male,22,"High school"
2ca23a6635,Male,21,College
2ca95aee21,Male,61,College
2ca7b2b694,Male,57,"High school"
2cb27bb037,Female,43,College
2ca8dbdc85,Male,68,"High school"
2ca2f79e49,Male,24,College
2cab7e6426,Male,25,College
2cae06e865,Male,62,"College advanced"
2cac48d007,Male,27,College
2cab356276,Male,50,Basic
2ca337f402,Female,58,"High school"
2ca9e60883,Male,42,College
2ca63bc031,Female,20,"High school"
2ca7346260,Male,46,"High school"
2caa15a642,Female,20,"High school"
2cad650866,Female,34,"College advanced"
2cafe72e12,Female,23,Basic
2ca3dce096,Male,62,"High school"
2cabc0f461,Female,41,Basic
2cae1e0814,Female,80,Basic
2caf29ce53,Female,79,"High school"
2cac09c497,Male,21,"College advanced"
2ca6e16003,Male,63,"High school"
2ca25d3465,Female,21,"High school"
2caccc6099,Female,45,"High school"
2ca4ce3e63,Female,81,"High school"
2cac3cbe32,Female,19,"College advanced"
2cb2223259,Male,18,"High school"
2ca33de453,Female,72,"High school"
2ca6054c59,Female,39,"College advanced"
2cb108c046,Female,21,"High school"
2ca9655c49,Female,41,"High school"
2cb0a3a853,Female,34,College
2cad25c097,Female,74,College
2cb1572655,Female,22,College
2ca6a92a81,Male,67,College
2ca6412e56,Male,46,"High school"
2cacc05812,Female,24,College
2cade93841,Female,67,"High school"
2ca9c48e22,Female,61,College
2caf197088,Male,44,"High school"
2cadaed284,Male,27,"High school"
2cab68e807,Male,39,College
2ca5f8cc87,Male,43,"College advanced"
2caa1e5c20,Male,19,"High school"
2ca301d071,Female,64,"College advanced"
2ca23d0e35,Female,27,"College advanced"
2ca22e3680,Female,28,College
2caec39421,Female,62,"High school"
2cb2886c29,Male,35,College
2ca2822898,Female,47,College
2ca9de6075,Male,60,"High school"
2ca9648088,Male,33,Basic
2ca4a26030,Female,63,"College advanced"
2ca2145a53,Male,39,"High school"
2cae8d1652,Female,18,College
2ca8019408,Female,68,"College advanced"
2cb015c866,Female,49,Basic
2ca88b3c70,Male,27,Basic
2ca50dae91,Male,52,College
2cafc88437,Female,29,College
2cac456a99,Male,45,"High school"
2cb127ec18,Female,56,College
2cb208c441,Female,46,"College advanced"
2ca4423427,Male,35,College
2cb06d7a10,Female,18,College
2cac3bec58,Male,23,"High school"
2ca8243056,Female,51,Basic
2ca89a9617,Female,37,"High school"
2ca2c1d452,Male,18,Basic
2ca737e636,Female,56,Basic
2cab3df060,Female,69,College
2ca3ff1817,Male,69,"High school"
2cae180e05,Female,39,Basic
2ca44e4676,Female,30,College
2ca3f09091,Male,71,"College advanced"
2ca42fb001,Male,62,"High school"
2ca7668a01,Female,73,College
2ca9daf027,Female,61,"High school"
2ca3711a39,Male,37,College
2cb1de7606,Female,55,"College advanced"
2cab82ba94,Male,60,College
2cac331876,Female,40,College
2ca69b4290,Female,35,"High school"
2cb28f3879,Female,42,Basic
2ca3a54a48,Male,36,College
2ca290c415,Female,69,"College advanced"
2cafed2820,Female,62,"High school"
2ca92e6699,Female,63,"High school"
2cb213d266,Female,26,College
2caf335611,Female,18,"College advanced"
2caa49a460,Female,70,College
2ca8fdc463,Female,25,College
2cad206654,Male,66,College
2ca5089004,Male,26,Basic
2cae0ce237,Male,44,College
2ca44a0e59,Female,66,"College advanced"
2caff15698,Male,51,"High school"
2cafe13e10,Female,49,"High school"
2cb18d5416,Male,62,"High school"
2ca9ebe426,Female,32,College
2caea6ca95,Female,35,Basic
2ca3070299,Male,18,"High school"
2cad5b9485,Male,29,"College advanced"
2ca7ea6a26,Female,37,"High school"
2ca5b38010,Male,64,"High school"
2cac27a672,Female,33,College
2cb3156635,Female,27,"High school"
2ca8860050,Male,46,College
2cb2070226,Male,58,Basic
2ca54ea428,Female,74,"High school"
2ca4261e60,Female,52,"High school"
2ca6953481,Male,54,"High school"
2ca9ae3684,Male,44,College
2ca5b72236,Female,29,College
2caa7c9402,Female,23,Basic
2caf0b1a95,Male,58,College
2ca343c098,Male,50,"College advanced"
2caf035480,Male,51,Basic
2cb22bd816,Male,69,"High school"
2caee4c837,Female,54,"College advanced"
2ca5992235,Female,75,"High school"
2ca529ec02,Male,72,"High school"
2ca9591878,Male,55,"High school"
2caef90e50,Male,82,"High school"
2ca9b43a75,Female,61,"High school"
2ca70a6e77,Male,43,"High school"
2cabbcc690,Female,22,"High school"
2ca6a24a61,Female,46,"High school"
2ca82a3e36,Male,32,College
2ca8d6a055,Female,52,"High school"
2ca4c30809,Female,20,College
2ca679e654,Female,48,"High school"
2ca9d76239,Male,71,College
2caec02e95,Female,41,"High school"
2cb00efc66,Female,68,"High school"
2cb1891252,Female,49,"High school"
2caed05a22,Male,66,"High school"
2ca855e076,Male,20,College
2cb29cc688,Male,31,"High school"
2cb05d6c55,Male,65,"High school"
2caca1cc28,Female,63,College
2cb081d462,Female,51,Basic
2ca9612470,Male,38,"High school"
2cac889078,Male,67,"High school"
2ca9e00426,Female,40,"High school"
2cabf51a61,Female,30,"College advanced"
2ca9f38c48,Female,21,"High school"
2ca6a84e65,Male,20,Basic
2caa2afa65,Male,36,"High school"
2ca6810226,Male,60,College
2ca6e94454,Male,82,"High school"
2ca31cec64,Male,31,"High school"
2cb1bda626,Female,54,"High school"
2cabca4007,Male,25,Basic
2cad483418,Male,50,"High school"
2ca58be467,Female,20,College
2cb1f5b470,Female,83,College
2ca584f087,Male,52,"High school"
2cb00c8699,Female,53,Basic
2cac308456,Female,32,College
2cafce8895,Male,81,"College advanced"
2ca3c67498,Male,41,Basic
2cad619893,Female,51,College
2caff9bc79,Male,35,College
2ca2e20432,Female,66,"High school"
2cab194258,Female,57,"High school"
2cabffc483,Male,50,"High school"
2cad939847,Male,46,"College advanced"
2ca2f35c11,Female,47,"High school"
2ca3313229,Male,19,College
2ca70eba91,Male,24,"High school"
2ca6f11401,Female,60,College
2cad6aee38,Male,27,"College advanced"
2caeb29653,Male,56,College
2cab3ee052,Male,46,College
2cb2f86a01,Male,43,"High school"
2cadc3b857,Male,68,"High school"
2cacdb6067,Female,25,"High school"
2cb0c8d890,Female,66,"High school"
2cb07d7e53,Female,69,"College advanced"
2ca2e65081,Male,77,"High school"
2cb1a69069,Female,26,"High school"
2cb170f816,Female,60,College
2ca9a73857,Female,19,College
2cb2e99298,Female,45,College
2ca5023269,Female,36,"High school"
2cb003d046,Male,80,College
2caa13f896,Male,24,College
2caa980051,Female,26,College
2ca6bba447,Female,56,"High school"
2cb0a61467,Male,50,"High school"
2ca2875a56,Male,49,Basic
2ca9ea2289,Male,57,"High school"
2caeaf3007,Female,58,College
2cad66b640,Female,46,College
2cad507213,Female,23,Basic
2cb1ce4040,Female,50,College
2caf3bbc17,Female,48,Basic
2cad166610,Female,54,College
2caae5ee57,Female,46,"College advanced"
2cb2b8aa88,Female,60,College
2ca6dc1a15,Female,66,"College advanced"
2ca355a425,Male,36,"High school"
2ca2e05616,Male,28,"High school"
2caca8de54,Female,55,College
2caed4d888,Male,74,College
2caee15814,Male,77,College
2caa851879,Male,31,Basic
2ca4328a43,Male,60,College
2ca3320421,Female,39,College
2cababdc57,Female,40,"College advanced"
2cb1506483,Male,65,College
2ca7988a13,Male,61,College
2ca666ae36,Female,42,"High school"
2cb2a89c08,Female,19,College
2cb312e606,Male,62,"High school"
2cb1253057,Male,49,"College advanced"
2cb2d60a64,Male,60,"High school"
2cb040ca88,Male,22,"High school"
2ca8f0ae81,Male,44,"High school"
2cada52284,Male,38,"College advanced"
2ca3703e16,Male,19,"High school"
2caadda693,Female,60,Basic
2ca39cc658,Female,51,College
2ca8359214,Male,23,"College advanced"
2caec7f435,Male,39,"High school"
2ca6552478,Female,55,College
2ca7220699,Female,70,College
2cb3044032,Female,21,"High school"
2ca77ba255,Female,26,College
2cab839650,Female,56,"High school"
2ca948a611,Female,57,"High school"
2cb33ab422,Male,69,College
2ca3de9802,Male,82,"High school"
2ca8e73a75,Male,33,"High school"
